DATE,PROVINCIA_DESTINO,PROVINCIA_ORIGEN,FLUJO,POB_RESID_ORIGEN,POB_SALE_ORIGEN,POB_CASA_ORIGEN,POB_RESID_DESTINO,POB_LLEGA_DESTINO
2020/05/21,Palencia,Palencia,16165,160866,22438,138428,160866,24215
2020/05/21,Palencia,León,22,460001,67077,392924,160866,24215
2020/05/21,Palencia,Cantabria,216,580795,101067,479728,160866,24215
2020/05/21,Palencia,Burgos,244,357072,46529,310543,160866,24215
2020/05/21,Palencia,Valladolid,361,519546,85618,433928,160866,24215
2020/05/21,Pontevedra,Ourense,216,307651,55219,252432,942665,176294
2020/05/21,Pontevedra,Coruña,4491,1119596,191107,928489,942665,176294
2020/05/21,Pontevedra,Lugo,26,329587,49273,280314,942665,176294
2020/05/21,Pontevedra,Pontevedra,140009,942665,176273,766392,942665,176294
2020/05/21,Rioja,Araba,812,331549,64536,267013,316798,51699
2020/05/21,Rioja,Rioja,39959,316798,54108,262690,316798,51699
2020/05/21,Rioja,Navarra,2023,654183,114262,539921,316798,51699
2020/05/21,Rioja,Burgos,59,357072,46529,310543,316798,51699
2020/05/21,Salamanca,Salamanca,36017,330119,46105,284014,330119,45571
2020/05/21,Salamanca,Zamora,84,172539,22425,150114,330119,45571
2020/05/21,Salamanca,Ávila,210,157640,17698,139942,330119,45571
2020/05/21,Santa Cruz de Tenerife,Las Palmas de Gran Canaria,36,1120406,176062,944344,1032983,161854
2020/05/21,Santa Cruz de Tenerife,Santa Cruz de Tenerife,147963,1032983,162150,870833,1032983,161854
2020/05/21,Segovia,Segovia,13396,153129,20295,132834,153129,22161
2020/05/21,Segovia,Valladolid,291,519546,85618,433928,153129,22161
2020/05/21,Segovia,Madrid,22,6663394,1061131,5602263,153129,22161
2020/05/21,Segovia,Ávila,108,157640,17698,139942,153129,22161
2020/05/21,Segovia,Burgos,138,357072,46529,310543,153129,22161
2020/05/21,Sevilla,Córdoba,2248,782979,121147,661832,1942389,329650
2020/05/21,Sevilla,Huelva,632,521870,80181,441689,1942389,329650
2020/05/21,Sevilla,Málaga,68,1661785,266361,1395424,1942389,329650
2020/05/21,Sevilla,Badajoz,73,673559,93545,580014,1942389,329650
2020/05/21,Sevilla,Sevilla,244847,1942389,337178,1605211,1942389,329650
2020/05/21,Sevilla,Cádiz,1069,1240155,198609,1041546,1942389,329650
2020/05/21,Soria,Segovia,28,153129,20295,132834,88636,9780
2020/05/21,Soria,Burgos,108,357072,46529,310543,88636,9780
2020/05/21,Soria,Guadalajara,20,257762,41590,216172,88636,9780
2020/05/21,Soria,Zaragoza,137,964724,176315,788409,88636,9780
2020/05/21,Soria,Navarra,30,654183,114262,539921,88636,9780
2020/05/21,Soria,Soria,6366,88636,8538,80098,88636,9780
2020/05/21,Soria,Valladolid,28,519546,85618,433928,88636,9780
2020/05/21,Tarragona,Tarragona,85479,804664,122992,681672,804664,124370
2020/05/21,Tarragona,Castellón,879,579962,87687,492275,804664,124370
2020/05/21,Tarragona,Zaragoza,49,964724,176315,788409,804664,124370
2020/05/21,Tarragona,Barcelona,1379,5664579,1003296,4661283,804664,124370
2020/05/21,Tarragona,Teruel,78,134137,11973,122164,804664,124370
2020/05/21,Teruel,Guadalajara,22,257762,41590,216172,134137,13966
2020/05/21,Teruel,Castellón,137,579962,87687,492275,134137,13966
2020/05/21,Teruel,Teruel,7264,134137,11973,122164,134137,13966
2020/05/21,Teruel,Zaragoza,293,964724,176315,788409,134137,13966
2020/05/21,Teruel,Tarragona,99,804664,122992,681672,134137,13966
2020/05/21,Toledo,Madrid,3793,6663394,1061131,5602263,694844,93175
2020/05/21,Toledo,Cuenca,190,196329,23060,173269,694844,93175
2020/05/21,Toledo,Ciudad Real,429,495761,51430,444331,694844,93175
2020/05/21,Toledo,Ávila,207,157640,17698,139942,694844,93175
2020/05/21,Toledo,Toledo,47599,694844,96618,598226,694844,93175
2020/05/21,Toledo,Cáceres,150,394151,48563,345588,694844,93175
2020/05/21,Valencia,Cáceres,18,394151,48563,345588,2565124,485390
2020/05/21,Valencia,Castellón,690,579962,87687,492275,2565124,485390
2020/05/21,Valencia,Valencia,357881,2565124,498583,2066541,2565124,485390
2020/05/21,Valencia,Albacete,378,388167,40988,347179,2565124,485390
2020/05/21,Valencia,Cuenca,134,196329,23060,173269,2565124,485390
2020/05/21,Valencia,Alicante,1234,1858683,315163,1543520,2565124,485390
2020/05/21,Valencia,Murcia,28,1493898,249304,1244594,2565124,485390
2020/05/21,Valladolid,Valladolid,63061,519546,85618,433928,519546,82632
2020/05/21,Valladolid,Segovia,316,153129,20295,132834,519546,82632
2020/05/21,Valladolid,Zamora,139,172539,22425,150114,519546,82632
2020/05/21,Valladolid,Salamanca,29,330119,46105,284014,519546,82632
2020/05/21,Valladolid,Palencia,40,160866,22438,138428,519546,82632
2020/05/21,Valladolid,Burgos,93,357072,46529,310543,519546,82632
2020/05/21,Valladolid,Soria,31,88636,8538,80098,519546,82632
2020/05/21,Valladolid,León,50,460001,67077,392924,519546,82632
2020/05/21,Valladolid,Ávila,44,157640,17698,139942,519546,82632
2020/05/21,Zamora,León,104,460001,67077,392924,172539,22073
2020/05/21,Zamora,Ourense,116,307651,55219,252432,172539,22073
2020/05/21,Zamora,Valladolid,81,519546,85618,433928,172539,22073
2020/05/21,Zamora,Zamora,15154,172539,22425,150114,172539,22073
2020/05/21,Zaragoza,Zaragoza,136095,964724,176315,788409,964724,170341
2020/05/21,Zaragoza,Guadalajara,28,257762,41590,216172,964724,170341
2020/05/21,Zaragoza,Lleida,178,434930,71578,363352,964724,170341
2020/05/21,Zaragoza,Teruel,537,134137,11973,122164,964724,170341
2020/05/21,Zaragoza,Huesca,358,220461,31134,189327,964724,170341
2020/05/21,Zaragoza,Navarra,548,654183,114262,539921,964724,170341
2020/05/21,Zaragoza,Soria,86,88636,8538,80098,964724,170341
2020/05/22,Albacete,Murcia,850,1493898,248789,1245109,388167,42049
2020/05/22,Albacete,Cuenca,761,196329,22868,173461,388167,42049
2020/05/22,Albacete,Granada,22,914678,145690,768988,388167,42049
2020/05/22,Albacete,Jaén,47,633564,74146,559418,388167,42049
2020/05/22,Albacete,Albacete,26726,388167,41085,347082,388167,42049
2020/05/22,Albacete,Ciudad Real,692,495761,50880,444881,388167,42049
2020/05/22,Albacete,Alicante,276,1858683,316205,1542478,388167,42049
2020/05/22,Albacete,Valencia,378,2565124,496355,2068769,388167,42049
2020/05/22,Alicante,Albacete,401,388167,41085,347082,1858683,320724
2020/05/22,Alicante,Valencia,1599,2565124,496355,2068769,1858683,320724
2020/05/22,Alicante,Alicante,251248,1858683,316205,1542478,1858683,320724
2020/05/22,Alicante,Murcia,3400,1493898,248789,1245109,1858683,320724
2020/05/22,Almería,Granada,617,914678,145690,768988,716820,107091
2020/05/22,Almería,Málaga,16,1661785,265131,1396654,716820,107091
2020/05/22,Almería,Murcia,1873,1493898,248789,1245109,716820,107091
2020/05/22,Almería,Almería,88215,716820,105797,611023,716820,107091
2020/05/22,Araba,Rioja,2458,316798,54375,262423,331549,72871
2020/05/22,Araba,Araba,54106,331549,64893,266656,331549,72871
2020/05/22,Araba,Burgos,1948,357072,45936,311136,331549,72871
2020/05/22,Araba,Bizkaia,1836,1152934,239814,913120,331549,72871
2020/05/22,Araba,Navarra,246,654183,114637,539546,331549,72871
2020/05/22,Araba,Gipuzkoa,327,723576,123122,600454,331549,72871
2020/05/22,Asturias,Asturias,144572,1022800,175920,846880,1022800,175796
2020/05/22,Asturias,León,41,460001,66778,393223,1022800,175796
2020/05/22,Asturias,Cantabria,252,580795,100673,480122,1022800,175796
2020/05/22,Asturias,Lugo,1033,329587,49790,279797,1022800,175796
2020/05/22,Ávila,Segovia,87,153129,20086,133043,157640,18373
2020/05/22,Ávila,Cáceres,123,394151,48644,345507,157640,18373
2020/05/22,Ávila,Madrid,179,6663394,1056388,5607006,157640,18373
2020/05/22,Ávila,Salamanca,324,330119,46367,283752,157640,18373
2020/05/22,Ávila,Ávila,11362,157640,17331,140309,157640,18373
2020/05/22,Ávila,Valladolid,57,519546,83711,435835,157640,18373
2020/05/22,Ávila,Toledo,290,694844,94097,600747,157640,18373
2020/05/22,Badajoz,Badajoz,71043,673559,94551,579008,673559,93288
2020/05/22,Badajoz,Huelva,240,521870,80227,441643,673559,93288
2020/05/22,Badajoz,Sevilla,91,1942389,335578,1606811,673559,93288
2020/05/22,Badajoz,Cáceres,1070,394151,48644,345507,673559,93288
2020/05/22,Badajoz,Córdoba,96,782979,120679,662300,673559,93288
2020/05/22,Badajoz,Ciudad Real,55,495761,50880,444881,673559,93288
2020/05/22,Balears,Balears,154426,1149460,175080,974380,1149460,175813
2020/05/22,Balears,Barcelona,16,5664579,994006,4670573,1149460,175813
2020/05/22,Balears,Valencia,51,2565124,496355,2068769,1149460,175813
2020/05/22,Barcelona,Girona,4080,771044,110477,660567,5664579,993949
2020/05/22,Barcelona,Lleida,230,434930,71883,363047,5664579,993949
2020/05/22,Barcelona,Barcelona,639100,5664579,994006,4670573,5664579,993949
2020/05/22,Barcelona,Tarragona,2327,804664,122912,681752,5664579,993949
2020/05/22,Bizkaia,Burgos,68,357072,45936,311136,1152934,235149
2020/05/22,Bizkaia,Araba,949,331549,64893,266656,1152934,235149
2020/05/22,Bizkaia,Cantabria,2956,580795,100673,480122,1152934,235149
2020/05/22,Bizkaia,Bizkaia,188382,1152934,239814,913120,1152934,235149
2020/05/22,Bizkaia,Gipuzkoa,1177,723576,123122,600454,1152934,235149
2020/05/22,Burgos,Araba,1293,331549,64893,266656,357072,46870
